global_map_order,event_id,team,elo_after,result
1537,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1411.92,win
1537,owcs_2024_asia_s2_japan,REVATI,1429.13,loss
1538,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1424.51,win
1538,owcs_2024_asia_s2_japan,REVATI,1416.54,loss
1539,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1436.23,win
1539,owcs_2024_asia_s2_japan,REVATI,1404.81,loss
1540,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1408.09,win
1540,owcs_2024_asia_s2_japan,Namekuji Brothers,1274.54,loss
1541,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1415.70,win
1541,owcs_2024_asia_s2_japan,Namekuji Brothers,1266.94,loss
1542,owcs_2024_asia_s2_japan,Namekuji Brothers,1283.78,win
1542,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1398.85,loss
1543,owcs_2024_asia_s2_japan,Namekuji Brothers,1299.62,win
1543,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1383.01,loss
1544,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1392.19,win
1544,owcs_2024_asia_s2_japan,Namekuji Brothers,1290.44,loss
1545,owcs_2024_asia_s2_japan,VARREL,1596.97,win
1545,owcs_2024_asia_s2_japan,Nyam Gaming,1207.24,loss
1546,owcs_2024_asia_s2_japan,VARREL,1599.27,win
1546,owcs_2024_asia_s2_japan,Nyam Gaming,1204.93,loss
1547,owcs_2024_asia_s2_japan,Nyam Gaming,1226.69,win
1547,owcs_2024_asia_s2_japan,VARREL,1577.52,loss
1548,owcs_2024_asia_s2_japan,Nyam Gaming,1247.88,win
1548,owcs_2024_asia_s2_japan,VARREL,1556.33,loss
1549,owcs_2024_asia_s2_japan,VARREL,1559.81,win
1549,owcs_2024_asia_s2_japan,Nyam Gaming,1244.40,loss
1550,owcs_2024_asia_s2_japan,Lazuli,1412.00,win
1550,owcs_2024_asia_s2_japan,Telomere,1388.00,loss
1551,owcs_2024_asia_s2_japan,Lazuli,1423.17,win
1551,owcs_2024_asia_s2_japan,Telomere,1376.83,loss
1552,owcs_2024_asia_s2_japan,Lazuli,1433.58,win
1552,owcs_2024_asia_s2_japan,Telomere,1366.42,loss
1553,owcs_2024_asia_s2_japan,Nyam Gaming,1261.22,win
1553,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1375.37,loss
1554,owcs_2024_asia_s2_japan,Nyam Gaming,1277.02,win
1554,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1359.56,loss
1555,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1368.77,win
1555,owcs_2024_asia_s2_japan,Nyam Gaming,1267.82,loss
1556,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1377.37,win
1556,owcs_2024_asia_s2_japan,Nyam Gaming,1259.21,loss
1557,owcs_2024_asia_s2_japan,Nyam Gaming,1275.14,win
1557,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1361.44,loss
1558,owcs_2024_asia_s2_japan,REVATI,1413.00,win
1558,owcs_2024_asia_s2_japan,Namekuji Brothers,1282.26,loss
1559,owcs_2024_asia_s2_japan,REVATI,1420.69,win
1559,owcs_2024_asia_s2_japan,Namekuji Brothers,1274.57,loss
1560,owcs_2024_asia_s2_japan,REVATI,1427.92,win
1560,owcs_2024_asia_s2_japan,Namekuji Brothers,1267.34,loss
1561,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1445.85,win
1561,owcs_2024_asia_s2_japan,Telomere,1356.80,loss
1562,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1454.84,win
1562,owcs_2024_asia_s2_japan,Telomere,1347.81,loss
1563,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1463.26,win
1563,owcs_2024_asia_s2_japan,Telomere,1339.39,loss
1564,owcs_2024_asia_s2_japan,VARREL,1567.63,win
1564,owcs_2024_asia_s2_japan,Lazuli,1425.76,loss
1565,owcs_2024_asia_s2_japan,Lazuli,1442.40,win
1565,owcs_2024_asia_s2_japan,VARREL,1550.98,loss
1566,owcs_2024_asia_s2_japan,Lazuli,1458.04,win
1566,owcs_2024_asia_s2_japan,VARREL,1535.35,loss
1567,owcs_2024_asia_s2_japan,VARREL,1544.72,win
1567,owcs_2024_asia_s2_japan,Lazuli,1448.66,loss
1568,owcs_2024_asia_s2_japan,Lazuli,1463.90,win
1568,owcs_2024_asia_s2_japan,VARREL,1529.49,loss
1569,owcs_2024_asia_s2_japan,REVATI,1437.65,win
1569,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1351.71,loss
1570,owcs_2024_asia_s2_japan,REVATI,1446.74,win
1570,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1342.62,loss
1571,owcs_2024_asia_s2_japan,REVATI,1455.25,win
1571,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1334.11,loss
1572,owcs_2024_asia_s2_japan,Nyam Gaming,1289.34,win
1572,owcs_2024_asia_s2_japan,Telomere,1325.20,loss
1573,owcs_2024_asia_s2_japan,Nyam Gaming,1302.57,win
1573,owcs_2024_asia_s2_japan,Telomere,1311.96,loss
1574,owcs_2024_asia_s2_japan,Nyam Gaming,1314.90,win
1574,owcs_2024_asia_s2_japan,Telomere,1299.64,loss
1575,owcs_2024_asia_s2_japan,VARREL,1533.83,win
1575,owcs_2024_asia_s2_japan,Namekuji Brothers,1262.99,loss
1576,owcs_2024_asia_s2_japan,VARREL,1538.00,win
1576,owcs_2024_asia_s2_japan,Namekuji Brothers,1258.82,loss
1577,owcs_2024_asia_s2_japan,VARREL,1542.01,win
1577,owcs_2024_asia_s2_japan,Namekuji Brothers,1254.81,loss
1578,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1475.28,win
1578,owcs_2024_asia_s2_japan,Lazuli,1451.88,loss
1579,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1486.47,win
1579,owcs_2024_asia_s2_japan,Lazuli,1440.68,loss
1580,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1496.90,win
1580,owcs_2024_asia_s2_japan,Lazuli,1430.26,loss
1581,owcs_2024_asia_s2_japan,Lazuli,1443.12,win
1581,owcs_2024_asia_s2_japan,REVATI,1442.39,loss
1582,owcs_2024_asia_s2_japan,Lazuli,1455.09,win
1582,owcs_2024_asia_s2_japan,REVATI,1430.41,loss
1583,owcs_2024_asia_s2_japan,Lazuli,1466.24,win
1583,owcs_2024_asia_s2_japan,REVATI,1419.26,loss
1584,owcs_2024_asia_s2_japan,VARREL,1547.58,win
1584,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1328.54,loss
1585,owcs_2024_asia_s2_japan,VARREL,1552.88,win
1585,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1323.24,loss
1586,owcs_2024_asia_s2_japan,VARREL,1557.93,win
1586,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1318.19,loss
1587,owcs_2024_asia_s2_japan,Nyam Gaming,1332.66,win
1587,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1479.13,loss
1588,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1486.36,win
1588,owcs_2024_asia_s2_japan,Nyam Gaming,1325.44,loss
1589,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1493.16,win
1589,owcs_2024_asia_s2_japan,Nyam Gaming,1318.64,loss
1590,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1499.60,win
1590,owcs_2024_asia_s2_japan,Nyam Gaming,1312.20,loss
1591,owcs_2024_asia_s2_japan,Namekuji Brothers,1268.35,win
1591,owcs_2024_asia_s2_japan,Telomere,1286.10,loss
1592,owcs_2024_asia_s2_japan,Namekuji Brothers,1280.97,win
1592,owcs_2024_asia_s2_japan,Telomere,1273.49,loss
1593,owcs_2024_asia_s2_japan,Namekuji Brothers,1292.71,win
1593,owcs_2024_asia_s2_japan,Telomere,1261.75,loss
1594,owcs_2024_asia_s2_japan,Nyam Gaming,1327.79,win
1594,owcs_2024_asia_s2_japan,REVATI,1403.68,loss
1595,owcs_2024_asia_s2_japan,Nyam Gaming,1342.37,win
1595,owcs_2024_asia_s2_japan,REVATI,1389.10,loss
1596,owcs_2024_asia_s2_japan,Nyam Gaming,1355.97,win
1596,owcs_2024_asia_s2_japan,REVATI,1375.49,loss
1597,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1505.84,win
1597,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1311.94,loss
1598,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1511.77,win
1598,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1306.02,loss
1599,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1517.39,win
1599,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1300.40,loss
1600,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1311.07,win
1600,owcs_2024_asia_s2_japan,Telomere,1251.08,loss
1601,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1321.02,win
1601,owcs_2024_asia_s2_japan,Telomere,1241.13,loss
1602,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1330.31,win
1602,owcs_2024_asia_s2_japan,Telomere,1231.84,loss
1603,owcs_2024_asia_s2_japan,Namekuji Brothers,1310.25,win
1603,owcs_2024_asia_s2_japan,Lazuli,1448.70,loss
1604,owcs_2024_asia_s2_japan,Lazuli,1456.16,win
1604,owcs_2024_asia_s2_japan,Namekuji Brothers,1302.79,loss
1605,owcs_2024_asia_s2_japan,Lazuli,1463.18,win
1605,owcs_2024_asia_s2_japan,Namekuji Brothers,1295.77,loss
1606,owcs_2024_asia_s2_japan,Lazuli,1469.81,win
1606,owcs_2024_asia_s2_japan,Namekuji Brothers,1289.14,loss
1607,owcs_2024_asia_s2_japan,VARREL,1564.15,win
1607,owcs_2024_asia_s2_japan,REVATI,1369.27,loss
1608,owcs_2024_asia_s2_japan,VARREL,1570.05,win
1608,owcs_2024_asia_s2_japan,REVATI,1363.38,loss
1609,owcs_2024_asia_s2_japan,VARREL,1575.65,win
1609,owcs_2024_asia_s2_japan,REVATI,1357.78,loss
1610,owcs_2024_asia_s2_japan,VARREL,1578.56,win
1610,owcs_2024_asia_s2_japan,Telomere,1228.93,loss
1611,owcs_2024_asia_s2_japan,VARREL,1581.39,win
1611,owcs_2024_asia_s2_japan,Telomere,1226.10,loss
1612,owcs_2024_asia_s2_japan,VARREL,1584.14,win
1612,owcs_2024_asia_s2_japan,Telomere,1223.35,loss
1613,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1522.47,win
1613,owcs_2024_asia_s2_japan,Namekuji Brothers,1284.06,loss
1614,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1527.33,win
1614,owcs_2024_asia_s2_japan,Namekuji Brothers,1279.21,loss
1615,owcs_2024_asia_s2_japan,Namekuji Brothers,1298.56,win
1615,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1507.97,loss
1616,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1513.50,win
1616,owcs_2024_asia_s2_japan,Namekuji Brothers,1293.03,loss
1617,owcs_2024_asia_s2_japan,Nyam Gaming,1371.77,win
1617,owcs_2024_asia_s2_japan,Lazuli,1454.01,loss
1618,owcs_2024_asia_s2_japan,Lazuli,1463.22,win
1618,owcs_2024_asia_s2_japan,Nyam Gaming,1362.56,loss
1619,owcs_2024_asia_s2_japan,Lazuli,1471.84,win
1619,owcs_2024_asia_s2_japan,Nyam Gaming,1353.94,loss
1620,owcs_2024_asia_s2_japan,Nyam Gaming,1369.86,win
1620,owcs_2024_asia_s2_japan,Lazuli,1455.92,loss
1621,owcs_2024_asia_s2_japan,Nyam Gaming,1384.78,win
1621,owcs_2024_asia_s2_japan,Lazuli,1441.00,loss
1622,owcs_2024_asia_s2_japan,VARREL,1593.73,win
1622,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1503.91,loss
1623,owcs_2024_asia_s2_japan,VARREL,1602.70,win
1623,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1494.94,loss
1624,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1510.55,win
1624,owcs_2024_asia_s2_japan,VARREL,1587.09,loss
1625,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1525.15,win
1625,owcs_2024_asia_s2_japan,VARREL,1572.49,loss
1626,owcs_2024_asia_s2_japan,VARREL,1582.87,win
1626,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1514.77,loss
1627,owcs_2024_asia_s2_japan,Lazuli,1449.30,win
1627,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1322.01,loss
1628,owcs_2024_asia_s2_japan,Lazuli,1457.09,win
1628,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1314.22,loss
1629,owcs_2024_asia_s2_japan,Lazuli,1464.42,win
1629,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1306.89,loss
1630,owcs_2024_asia_s2_japan,Nyam Gaming,1393.68,win
1630,owcs_2024_asia_s2_japan,Namekuji Brothers,1284.13,loss
1631,owcs_2024_asia_s2_japan,Nyam Gaming,1402.02,win
1631,owcs_2024_asia_s2_japan,Namekuji Brothers,1275.79,loss
1632,owcs_2024_asia_s2_japan,Nyam Gaming,1409.84,win
1632,owcs_2024_asia_s2_japan,Namekuji Brothers,1267.97,loss
1633,owcs_2024_asia_s2_japan,VARREL,1590.93,win
1633,owcs_2024_asia_s2_japan,Lazuli,1456.36,loss
1634,owcs_2024_asia_s2_japan,VARREL,1598.50,win
1634,owcs_2024_asia_s2_japan,Lazuli,1448.79,loss
1635,owcs_2024_asia_s2_japan,VARREL,1605.62,win
1635,owcs_2024_asia_s2_japan,Lazuli,1441.66,loss
1636,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1523.26,win
1636,owcs_2024_asia_s2_japan,Nyam Gaming,1401.36,loss
1637,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1531.21,win
1637,owcs_2024_asia_s2_japan,Nyam Gaming,1393.40,loss
1638,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1538.69,win
1638,owcs_2024_asia_s2_japan,Nyam Gaming,1385.93,loss
1639,owcs_2024_asia_s2_japan,VARREL,1610.91,win
1639,owcs_2024_asia_s2_japan,Nyam Gaming,1380.64,loss
1640,owcs_2024_asia_s2_japan,VARREL,1615.95,win
1640,owcs_2024_asia_s2_japan,Nyam Gaming,1375.61,loss
1641,owcs_2024_asia_s2_japan,VARREL,1620.76,win
1641,owcs_2024_asia_s2_japan,Nyam Gaming,1370.79,loss
1642,owcs_2024_asia_s2_japan,Lazuli,1456.93,win
1642,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1523.42,loss
1643,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1533.15,win
1643,owcs_2024_asia_s2_japan,Lazuli,1447.20,loss
1644,owcs_2024_asia_s2_japan,Lazuli,1462.11,win
1644,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1518.24,loss
1645,owcs_2024_asia_s2_japan,Lazuli,1476.03,win
1645,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1504.32,loss
1646,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1520.20,win
1646,owcs_2024_asia_s2_japan,VARREL,1604.88,loss
1647,owcs_2024_asia_s2_japan,VARREL,1614.01,win
1647,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1511.06,loss
1648,owcs_2024_asia_s2_japan,VARREL,1622.56,win
1648,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1502.52,loss
1649,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1518.51,win
1649,owcs_2024_asia_s2_japan,VARREL,1606.57,loss
1650,owcs_2024_asia_s2_japan,VARREL,1615.59,win
1650,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1509.49,loss
1651,owcs_2024_asia_s2_japan,Lazuli,1484.50,win
1651,owcs_2024_asia_s2_japan,Nyam Gaming,1362.32,loss
1652,owcs_2024_asia_s2_japan,Lazuli,1492.45,win
1652,owcs_2024_asia_s2_japan,Nyam Gaming,1354.38,loss
1653,owcs_2024_asia_s2_japan,Lazuli,1499.91,win
1653,owcs_2024_asia_s2_japan,Nyam Gaming,1346.91,loss
1654,owcs_2024_asia_s2_japan,REVATI X NTMR,1408.86,win
1654,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1298.03,loss
1655,owcs_2024_asia_s2_japan,REVATI X NTMR,1417.16,win
1655,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1289.73,loss
1656,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1305.95,win
1656,owcs_2024_asia_s2_japan,REVATI X NTMR,1400.94,loss
1657,owcs_2024_asia_s2_japan,REVATI X NTMR,1409.74,win
1657,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1297.15,loss
1658,owcs_2024_asia_s2_japan,Namekuji Brothers,1278.44,win
1658,owcs_2024_asia_s2_japan,Telomere,1212.88,loss
1659,owcs_2024_asia_s2_japan,Namekuji Brothers,1288.20,win
1659,owcs_2024_asia_s2_japan,Telomere,1203.12,loss
1660,owcs_2024_asia_s2_japan,Namekuji Brothers,1297.32,win
1660,owcs_2024_asia_s2_japan,Telomere,1194.00,loss
1661,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1309.16,win
1661,owcs_2024_asia_s2_japan,Namekuji Brothers,1285.31,loss
1662,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1320.33,win
1662,owcs_2024_asia_s2_japan,Namekuji Brothers,1274.13,loss
1663,owcs_2024_asia_s2_japan,Namekuji Brothers,1287.72,win
1663,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1306.75,loss
1664,owcs_2024_asia_s2_japan,Namekuji Brothers,1300.38,win
1664,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1294.09,loss
1665,owcs_2024_asia_s2_japan,Namekuji Brothers,1312.16,win
1665,owcs_2024_asia_s2_japan,Miku Fan Club X Supreme,1282.31,loss
1666,owcs_2024_asia_s2_japan,Nyam Gaming,1361.06,win
1666,owcs_2024_asia_s2_japan,REVATI X NTMR,1395.59,loss
1667,owcs_2024_asia_s2_japan,Nyam Gaming,1374.24,win
1667,owcs_2024_asia_s2_japan,REVATI X NTMR,1382.40,loss
1668,owcs_2024_asia_s2_japan,REVATI X NTMR,1394.12,win
1668,owcs_2024_asia_s2_japan,Nyam Gaming,1362.53,loss
1669,owcs_2024_asia_s2_japan,Nyam Gaming,1375.61,win
1669,owcs_2024_asia_s2_japan,REVATI X NTMR,1381.03,loss
1670,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1515.32,win
1670,owcs_2024_asia_s2_japan,Namekuji Brothers,1306.33,loss
1671,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1520.86,win
1671,owcs_2024_asia_s2_japan,Namekuji Brothers,1300.78,loss
1672,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1526.14,win
1672,owcs_2024_asia_s2_japan,Namekuji Brothers,1295.51,loss
1673,owcs_2024_asia_s2_japan,Nyam Gaming,1394.80,win
1673,owcs_2024_asia_s2_japan,VARREL,1596.41,loss
1674,owcs_2024_asia_s2_japan,VARREL,1602.13,win
1674,owcs_2024_asia_s2_japan,Nyam Gaming,1389.07,loss
1675,owcs_2024_asia_s2_japan,Nyam Gaming,1407.63,win
1675,owcs_2024_asia_s2_japan,VARREL,1583.58,loss
1676,owcs_2024_asia_s2_japan,Nyam Gaming,1425.23,win
1676,owcs_2024_asia_s2_japan,VARREL,1565.97,loss
1677,owcs_2024_asia_s2_japan,Lazuli,1512.82,win
1677,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1513.23,loss
1678,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1525.22,win
1678,owcs_2024_asia_s2_japan,Lazuli,1500.83,loss
1679,owcs_2024_asia_s2_japan,Lazuli,1513.67,win
1679,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1512.38,loss
1680,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1524.42,win
1680,owcs_2024_asia_s2_japan,Lazuli,1501.63,loss
1681,owcs_2024_asia_s2_japan,Lazuli,1514.41,win
1681,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1511.64,loss
1682,owcs_2024_asia_s2_japan,Lazuli,1523.40,win
1682,owcs_2024_asia_s2_japan,Nyam Gaming,1416.25,loss
1683,owcs_2024_asia_s2_japan,Lazuli,1531.81,win
1683,owcs_2024_asia_s2_japan,Nyam Gaming,1407.84,loss
1684,owcs_2024_asia_s2_japan,Lazuli,1539.70,win
1684,owcs_2024_asia_s2_japan,Nyam Gaming,1399.94,loss
1685,owcs_2024_asia_s2_japan,Nyam Gaming,1416.53,win
1685,owcs_2024_asia_s2_japan,Lazuli,1523.12,loss
1686,owcs_2024_asia_s2_japan,Lazuli,1531.55,win
1686,owcs_2024_asia_s2_japan,Nyam Gaming,1408.10,loss
1687,owcs_2024_asia_s2_japan,VARREL,1576.11,win
1687,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1501.50,loss
1688,owcs_2024_asia_s2_japan,VARREL,1585.57,win
1688,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1492.04,loss
1689,owcs_2024_asia_s2_japan,VARREL,1594.42,win
1689,owcs_2024_asia_s2_japan,Insomnia (Japanese team),1483.19,loss
1690,owcs_2024_asia_s2_wildcard,Poker Face,1543.96,win
1690,owcs_2024_asia_s2_wildcard,VARREL,1580.21,loss
1691,owcs_2024_asia_s2_wildcard,Poker Face,1557.20,win
1691,owcs_2024_asia_s2_wildcard,VARREL,1566.96,loss
1692,owcs_2024_asia_s2_wildcard,Poker Face,1569.54,win
1692,owcs_2024_asia_s2_wildcard,VARREL,1554.62,loss
1693,owcs_2024_asia_s2_wildcard,VARREL,1561.44,win
1693,owcs_2024_asia_s2_wildcard,USIA Esports,1387.12,loss
1694,owcs_2024_asia_s2_wildcard,VARREL,1567.88,win
1694,owcs_2024_asia_s2_wildcard,USIA Esports,1380.68,loss
1695,owcs_2024_asia_s2_wildcard,VARREL,1573.97,win
1695,owcs_2024_asia_s2_wildcard,USIA Esports,1374.58,loss
1696,owcs_2024_asia_s2_wildcard,Poker Face,1575.44,win
1696,owcs_2024_asia_s2_wildcard,USIA Esports,1368.69,loss
1697,owcs_2024_asia_s2_wildcard,Poker Face,1581.03,win
1697,owcs_2024_asia_s2_wildcard,USIA Esports,1363.09,loss
1698,owcs_2024_asia_s2_wildcard,Poker Face,1586.36,win
1698,owcs_2024_asia_s2_wildcard,USIA Esports,1357.77,loss
1699,owcs_2024_na_s4_groups,Toronto Defiant,1696.53,win
1699,owcs_2024_na_s4_groups,YFP Gaming,1396.25,loss
1700,owcs_2024_na_s4_groups,Toronto Defiant,1700.15,win
1700,owcs_2024_na_s4_groups,YFP Gaming,1392.63,loss
1701,owcs_2024_na_s4_groups,Toronto Defiant,1703.64,win
1701,owcs_2024_na_s4_groups,YFP Gaming,1389.14,loss
1702,owcs_2024_na_s4_groups,Shikigami,1369.81,win
1702,owcs_2024_na_s4_groups,Tanuki Esports,1346.77,loss
1703,owcs_2024_na_s4_groups,Shikigami,1381.01,win
1703,owcs_2024_na_s4_groups,Tanuki Esports,1335.56,loss
1704,owcs_2024_na_s4_groups,Shikigami,1391.45,win
1704,owcs_2024_na_s4_groups,Tanuki Esports,1325.12,loss
1705,owcs_2024_na_s4_groups,Shikigami,1412.04,win
1705,owcs_2024_na_s4_groups,Toronto Defiant,1683.05,loss
1706,owcs_2024_na_s4_groups,Shikigami,1431.87,win
1706,owcs_2024_na_s4_groups,Toronto Defiant,1663.22,loss
1707,owcs_2024_na_s4_groups,Toronto Defiant,1668.23,win
1707,owcs_2024_na_s4_groups,Shikigami,1426.86,loss
1708,owcs_2024_na_s4_groups,Toronto Defiant,1673.02,win
1708,owcs_2024_na_s4_groups,Shikigami,1422.07,loss
1709,owcs_2024_na_s4_groups,Toronto Defiant,1677.60,win
1709,owcs_2024_na_s4_groups,Shikigami,1417.49,loss
1710,owcs_2024_na_s4_groups,YFP Gaming,1398.95,win
1710,owcs_2024_na_s4_groups,Tanuki Esports,1315.31,loss
1711,owcs_2024_na_s4_groups,YFP Gaming,1408.12,win
1711,owcs_2024_na_s4_groups,Tanuki Esports,1306.14,loss
1712,owcs_2024_na_s4_groups,YFP Gaming,1416.69,win
1712,owcs_2024_na_s4_groups,Tanuki Esports,1297.57,loss
1713,owcs_2024_na_s4_groups,Shikigami,1429.46,win
1713,owcs_2024_na_s4_groups,YFP Gaming,1404.72,loss
1714,owcs_2024_na_s4_groups,Shikigami,1440.61,win
1714,owcs_2024_na_s4_groups,YFP Gaming,1393.57,loss
1715,owcs_2024_na_s4_groups,YFP Gaming,1407.19,win
1715,owcs_2024_na_s4_groups,Shikigami,1427.00,loss
1716,owcs_2024_na_s4_groups,Shikigami,1438.31,win
1716,owcs_2024_na_s4_groups,YFP Gaming,1395.87,loss
1717,owcs_2024_na_s4_groups,NRG Shock,1579.18,win
1717,owcs_2024_na_s4_groups,Blast OFF Buds,1393.52,loss
1718,owcs_2024_na_s4_groups,NRG Shock,1585.31,win
1718,owcs_2024_na_s4_groups,Blast OFF Buds,1387.38,loss
1719,owcs_2024_na_s4_groups,NRG Shock,1591.13,win
1719,owcs_2024_na_s4_groups,Blast OFF Buds,1381.56,loss
1720,owcs_2024_na_s4_groups,Fluffy Aimers,1412.00,win
1720,owcs_2024_na_s4_groups,EXN Zenith,1388.00,loss
1721,owcs_2024_na_s4_groups,Fluffy Aimers,1423.17,win
1721,owcs_2024_na_s4_groups,EXN Zenith,1376.83,loss
1722,owcs_2024_na_s4_groups,EXN Zenith,1390.42,win
1722,owcs_2024_na_s4_groups,Fluffy Aimers,1409.58,loss
1723,owcs_2024_na_s4_groups,Fluffy Aimers,1420.92,win
1723,owcs_2024_na_s4_groups,EXN Zenith,1379.08,loss
1724,owcs_2024_na_s4_groups,NRG Shock,1597.68,win
1724,owcs_2024_na_s4_groups,Fluffy Aimers,1414.37,loss
1725,owcs_2024_na_s4_groups,Fluffy Aimers,1432.17,win
1725,owcs_2024_na_s4_groups,NRG Shock,1579.88,loss
1726,owcs_2024_na_s4_groups,Fluffy Aimers,1448.99,win
1726,owcs_2024_na_s4_groups,NRG Shock,1563.06,loss
1727,owcs_2024_na_s4_groups,Fluffy Aimers,1464.79,win
1727,owcs_2024_na_s4_groups,NRG Shock,1547.26,loss
1728,owcs_2024_na_s4_groups,Blast OFF Buds,1393.48,win
1728,owcs_2024_na_s4_groups,EXN Zenith,1367.17,loss
1729,owcs_2024_na_s4_groups,Blast OFF Buds,1404.57,win
1729,owcs_2024_na_s4_groups,EXN Zenith,1356.07,loss
1730,owcs_2024_na_s4_groups,Blast OFF Buds,1414.91,win
1730,owcs_2024_na_s4_groups,EXN Zenith,1345.74,loss
1731,owcs_2024_na_s4_groups,NRG Shock,1554.90,win
1731,owcs_2024_na_s4_groups,Blast OFF Buds,1407.27,loss
1732,owcs_2024_na_s4_groups,NRG Shock,1562.08,win
1732,owcs_2024_na_s4_groups,Blast OFF Buds,1400.08,loss
1733,owcs_2024_na_s4_groups,NRG Shock,1568.86,win
1733,owcs_2024_na_s4_groups,Blast OFF Buds,1393.30,loss
1734,owcs_2024_na_s4_groups,NTMR,1518.54,win
1734,owcs_2024_na_s4_groups,Rad x Avidity,1375.20,loss
1735,owcs_2024_na_s4_groups,NTMR,1525.86,win
1735,owcs_2024_na_s4_groups,Rad x Avidity,1367.89,loss
1736,owcs_2024_na_s4_groups,NTMR,1532.75,win
1736,owcs_2024_na_s4_groups,Rad x Avidity,1360.99,loss
1737,owcs_2024_na_s4_groups,Ramattra Punch,1412.00,win
